frame_index,x_pos_mm,y_pos_mm,u_vel_mm/sec,v_vel_mm/sec,sig2noise
17,5.398,9.1132,0.64884,-0.49121,1.3884
17,5.6315,9.3779,0.62042,-0.62549,1.3942
17,0.60505,4.2173,0.01682,-0.25107,1.7296
17,0.81667,4.4453,0.04077,-0.29678,1.9125
17,1.0278,4.6739,0.048989,-0.37433,1.76
17,1.2386,4.9033,0.076325,-0.42203,1.5621
17,1.4493,5.1336,0.10685,-0.44494,1.6742
17,1.6601,5.365,0.12076,-0.50949,1.4479
17,1.8711,5.5978,0.13445,-0.63479,1.5019
17,2.0825,5.832,0.15168,-0.62322,1.4108
17,2.2945,6.068,0.11743,-0.67155,1.5877
17,2.5074,6.3059,0.080761,-0.64154,1.44
17,2.7211,6.5458,0.093336,-0.66423,1.456
17,2.936,6.7879,0.14141,-0.69408,1.5532
17,3.1522,7.0324,0.1206,-0.76564,1.2786
17,3.3698,7.2792,0.1538,-0.71265,1.3826
17,3.589,7.5285,0.20182,-0.76266,1.3263
17,3.8099,7.7804,0.3301,-0.61811,1.2504
17,4.0325,8.0348,0.35243,-0.65569,1.3818
17,4.257,8.2916,0.42713,-0.6072,1.4454
17,4.4833,8.5507,0.56153,-0.50626,1.5221
17,4.7114,8.8118,0.59951,-0.44928,1.3944
17,4.9412,9.0747,0.63372,-0.38746,1.5295
17,5.1725,9.339,0.71584,-0.56928,1.4422
17,5.4052,9.604,0.67281,-0.43488,1.5262
17,0.38094,4.4264,0.048447,-0.24935,1.9317
17,0.5931,4.655,0.075753,-0.34388,1.6097
17,0.80472,4.8843,0.091631,-0.3847,1.6782
17,1.016,5.1144,0.097201,-0.41101,1.5884
17,1.227,5.3454,0.12047,-0.45001,1.442
17,1.4381,5.5777,0.14244,-0.4909,1.3705
17,1.6493,5.8114,0.1391,-0.46564,1.4463
17,1.8609,6.0466,0.19145,-0.62238,1.4
17,2.0731,6.2836,0.16352,-0.64103,1.5903
17,2.2859,6.5225,0.13997,-0.66098,1.5607
17,2.4997,6.7634,0.12372,-0.62924,1.4356
17,2.7145,7.0066,0.1607,-0.69914,1.4815
17,2.9306,7.2521,0.15601,-0.70172,1.462
17,3.148,7.5,0.1434,-0.67437,1.3908
17,3.3669,7.7504,0.19829,-0.68641,1.3085
17,3.5874,8.0033,0.31023,-0.67436,1.3431
17,3.8097,8.2587,0.33849,-0.62663,1.3478
17,4.0337,8.5164,0.42738,-0.55313,1.3391
17,4.2594,8.7763,0.61147,-0.48258,1.1863
17,4.4869,9.0381,0.57894,-0.50609,1.0191
17,4.716,9.3016,0.64953,-0.30646,1.5302
17,4.9466,9.5661,0.66989,-0.54472,1.382
17,5.1784,9.8313,0.70344,-0.47883,1.5669
17,0.15503,4.637,0.047818,-0.28494,1.6078
17,0.36778,4.8663,0.077298,-0.29883,1.5145
17,0.57993,5.0963,0.085943,-0.36079,1.5583
17,0.79165,5.3272,0.095166,-0.40966,1.6439
17,1.0031,5.5591,0.14692,-0.44167,1.5534
17,1.2145,5.7922,0.17896,-0.47742,1.4654
17,1.4261,6.0268,0.16839,-0.52144,1.4492
17,1.6379,6.263,0.20012,-0.62416,1.4464
17,1.8502,6.501,0.17999,-0.64036,1.5837
17,2.0632,6.7409,0.20634,-0.6155,1.4074
17,2.277,6.983,0.15949,-0.68369,1.4713
17,2.4918,7.2272,0.13475,-0.63776,1.447
17,2.7078,7.4738,0.17003,-0.68061,1.1193
17,2.9251,7.7228,0.22651,-0.6957,1.3902
17,3.1438,7.9743,0.27101,-0.66465,1.2624
17,3.364,8.2282,0.30894,-0.70909,1.3148
17,3.5859,8.4844,0.40419,-0.53057,1.3473
17,3.8095,8.743,0.43527,-0.60667,1.4502
17,4.0347,9.0036,0.53154,-0.47787,1.4111
17,4.2616,9.266,0.60434,-0.38819,1.2777
17,4.4901,9.5298,0.65532,-0.40885,1.4214
17,4.72,9.7946,0.73817,-0.4648,1.6434
17,4.951,10.06,0.74084,-0.55127,1.4939
17,-0.072809,4.8492,0.071763,-0.26877,1.5332
17,0.14057,5.0793,0.075446,-0.35764,1.3647
17,0.3533,5.3101,0.092142,-0.38588,1.4093
17,0.56555,5.5418,0.14722,-0.39424,1.6623
17,0.7775,5.7746,0.16027,-0.44407,1.5848
17,0.98933,6.0087,0.17291,-0.42834,1.3803
17,1.2012,6.2442,0.16844,-0.52436,1.0721
17,1.4134,6.4815,0.19184,-0.49174,1.4252
17,1.6259,6.7205,0.16528,-0.5534,1.4503
17,1.8391,6.9615,0.1999,-0.6551,1.4582
17,2.053,7.2046,0.17506,-0.75531,1.1609
17,2.2678,7.45,0.19778,-0.60474,1.3956
17,2.4838,7.6976,0.221,-0.70435,1.2211
17,2.701,7.9477,0.17962,-0.63135,1.277
17,2.9196,8.2001,0.15257,-0.50883,1.1681
17,3.1396,8.455,0.30414,-0.7331,1.3339
17,3.3612,8.7121,0.42415,-0.62172,1.3608
17,3.5844,8.9714,0.43723,-0.61567,1.4102
17,3.8092,9.2326,0.4504,-0.58501,1.4826
17,4.0356,9.4955,0.58135,-0.54923,1.5082
17,4.2635,9.7595,0.56565,-0.54398,1.3897
17,4.4927,10.024,0.72244,-0.35283,1.7768
17,4.723,10.289,0.67836,-0.46237,1.5229
18,5.1908,-0.10232,-0.33661,-0.49881,1.353
18,5.4039,0.12677,-0.053087,-0.61673,1.4033
18,5.6179,0.35521,0.0056715,-0.63587,1.3411
18,5.8328,0.58321,0.14303,-0.61808,1.5241
18,6.0489,0.81094,0.17086,-0.6258,1.5392
18,6.2663,1.0386,0.18233,-0.58578,1.4728
18,6.4851,1.2664,0.15375,-0.59042,1.4327
18,6.7056,1.4944,0.12188,-0.59232,1.3259
18,6.9279,1.723,-0.025987,-0.66268,1.276
18,7.152,1.9522,0.014227,-0.63067,1.4611
18,7.3782,2.1823,0.010504,-0.67847,1.4498
18,7.6065,2.4135,-0.10611,-0.71066,1.5169
18,7.837,2.6458,-0.12933,-0.71132,1.5084
18,8.0698,2.8794,-0.22002,-0.81284,1.5465
18,8.3047,3.1145,-0.26494,-0.85367,1.5623
18,8.5418,3.3512,-0.2017,-0.85548,1.4335
18,8.781,3.5895,-0.20659,-0.82162,1.5437
18,9.0221,3.8295,-0.16231,-0.78269,1.4192
18,9.2649,4.0712,-0.10128,-0.73795,1.5331
18,9.5089,4.3144,0.040624,-0.65641,1.5132
18,9.7538,4.5591,0.037448,-0.68445,1.3159
18,9.9992,4.8051,0.1656,-0.6077,1.4963
18,10.244,5.0521,0.18768,-0.52247,1.6755
18,4.9657,0.11142,-0.2394,-0.28748,1.724
18,5.1783,0.33989,-0.13349,-0.45737,1.4852
18,5.3915,0.56777,0.0969,-0.54184,1.2697
18,5.6057,0.79525,0.091356,-0.60815,1.4137
18,5.821,1.0225,0.18362,-0.61429,1.4447
18,6.0376,1.2497,0.18577,-0.56845,1.4615
18,6.2556,1.4771,0.17035,-0.54799,1.47
18,6.4752,1.7049,0.17528,-0.51851,1.3717
18,6.6965,1.9332,0.13593,-0.5712,1.4779
18,6.9197,2.1623,0.068757,-0.61893,1.4997
18,7.1449,2.3922,0.086926,-0.61782,1.4612
18,7.3723,2.6233,-0.045106,-0.70727,1.3892
18,7.6019,2.8556,-0.10817,-0.73309,1.4767
18,7.8337,3.0893,-0.16265,-0.79633,1.254
18,8.0678,3.3245,-0.23977,-0.81791,1.4115
18,8.3042,3.5614,-0.22705,-0.87567,1.4612
18,8.5427,3.8,-0.23091,-0.8414,1.5087
18,8.7833,4.0404,-0.17048,-0.75539,1.5519
18,9.0256,4.2825,-0.13022,-0.70715,1.7148
18,9.2695,4.5263,-0.039295,-0.73028,1.61
18,9.5145,4.7716,0.053164,-0.63367,1.7436
18,9.7601,5.0183,0.15019,-0.6052,1.6634
18,10.006,5.2662,0.21048,-0.54694,1.6857
18,4.7424,0.32345,-0.2265,-0.25593,1.7125
18,4.9543,0.55136,-0.20748,-0.41526,1.3297
18,5.167,0.77872,-0.1211,-0.50592,1.288
18,5.3805,1.0057,0.13313,-0.57304,1.4447
18,5.595,1.2326,0.13358,-0.56645,1.4212
18,5.8108,1.4594,0.15276,-0.52806,1.453
18,6.0279,1.6865,0.18392,-0.50538,1.5635
18,6.2466,1.914,0.19161,-0.52902,1.4785
18,6.4671,2.1422,0.098393,-0.58398,1.4124
18,6.6894,2.3711,0.10856,-0.58936,1.4794
18,6.9136,2.601,0.11023,-0.61204,1.5009
18,7.14,2.832,-0.019663,-0.71093,1.3384
18,7.3687,3.0644,-0.071537,-0.73385,1.3759
18,7.5996,3.2982,-0.14731,-0.69734,1.5957
18,7.8328,3.5336,-0.13201,-0.73577,1.5568
18,8.0683,3.7708,-0.12579,-0.74464,1.4513
18,8.3061,4.0097,-0.20899,-0.81181,1.5788
18,8.546,4.2505,-0.17338,-0.75028,1.5087
18,8.7878,4.4931,-0.11395,-0.6939,1.6629
18,9.0313,4.7375,-0.041571,-0.67608,1.6172
18,9.2762,4.9836,0.05623,-0.63547,1.7357
18,9.5218,5.2311,0.12101,-0.62519,1.8479
18,9.7678,5.4798,0.18282,-0.5205,1.6815
18,4.5205,0.53388,-0.18384,-0.12777,1.4395
18,4.7319,0.76127,-0.16908,-0.37392,1.5108
18,4.944,0.98816,-0.053252,-0.52718,1.4179
18,5.1569,1.2147,0.071149,-0.59183,1.4876
18,5.3707,1.4412,0.13306,-0.57543,1.5037
18,5.5857,1.6678,0.15439,-0.55661,1.5188
18,5.8021,1.8946,0.23377,-0.54056,1.6231
18,6.02,2.122,0.19977,-0.54935,1.3818
18,6.2395,2.3499,0.12252,-0.55552,1.3979
18,6.4609,2.5788,0.13544,-0.54801,1.369
18,6.6842,2.8087,0.18915,-0.56003,1.3669
18,6.9097,3.0398,0.13717,-0.55153,1.4352
18,7.1373,3.2722,0.0068157,-0.60146,1.3946
18,7.3673,3.5063,-0.11419,-0.63765,1.5575
18,7.5995,3.742,-0.1424,-0.64784,1.5827
18,7.8342,3.9794,-0.13983,-0.76144,1.4268
18,8.0711,4.2188,-0.21043,-0.79345,1.4887
18,8.3103,4.4601,-0.14871,-0.72195,1.794
18,8.5515,4.7032,-0.097985,-0.68061,1.7264
18,8.7945,4.9483,-0.063372,-0.75148,1.6764
18,9.039,5.1951,0.054081,-0.64972,1.7036
18,9.2846,5.4434,0.18317,-0.54015,1.8024
18,9.5306,5.693,0.18996,-0.54976,1.5996
18,4.3,0.74284,-0.17027,-0.058133,1.6298
18,4.511,0.96976,-0.16299,-0.31609,1.6324
18,4.7225,1.1962,-0.027208,-0.5396,1.4971
18,4.9348,1.4225,-0.0011988,-0.57307,1.4268
18,5.148,1.6486,0.15238,-0.54651,1.4934
18,5.3623,1.8749,0.20035,-0.54504,1.4098
18,5.5779,2.1016,0.22322,-0.50169,1.537
18,5.795,2.3288,0.22755,-0.48945,1.542
18,6.0137,2.5567,0.25769,-0.48567,1.5037
18,6.2342,2.7855,0.22545,-0.53707,1.4055
18,6.4566,3.0155,0.20381,-0.55338,1.5213
18,6.6811,3.2467,0.13024,-0.54159,1.365
18,6.9078,3.4793,0.085898,-0.6053,1.4885
18,7.1368,3.7136,0.010855,-0.69232,1.4084
18,7.3681,3.9496,-0.018559,-0.69827,1.3535
18,7.6018,4.1875,-0.096336,-0.6942,1.518
18,7.8379,4.4273,-0.11512,-0.72819,1.605
18,8.0762,4.6691,-0.10782,-0.73225,1.6581
18,8.3167,4.9129,-0.049984,-0.7334,1.455
18,8.5591,5.1587,-0.021295,-0.76198,1.5061
18,8.8031,5.4062,0.08295,-0.70863,1.659
18,9.0484,5.6554,0.15192,-0.6613,1.5778
18,9.2944,5.906,0.235,-0.54592,1.6831
18,4.0808,0.95045,-0.23868,-0.04865,1.5089
18,4.2914,1.177,-0.1253,-0.29032,1.5004
18,4.5024,1.4031,-0.0033765,-0.49113,1.6255
18,4.7142,1.629,0.06317,-0.54736,1.507
18,4.9268,1.8549,0.15368,-0.51618,1.3285
18,5.1404,2.081,0.20068,-0.55733,1.2879
18,5.3554,2.3076,0.17847,-0.45097,1.563
18,5.5717,2.5347,0.20604,-0.47522,1.4131
18,5.7896,2.7626,0.22471,-0.49467,1.4731
18,6.0092,2.9915,0.25854,-0.52203,1.5364
18,6.2307,3.2215,0.24397,-0.58965,1.4767
18,6.4543,3.4529,0.16069,-0.56473,1.3671
18,6.68,3.6858,0.1378,-0.58925,1.4457
18,6.908,3.9204,0.072365,-0.66547,1.4687
18,7.1384,4.1568,0.025509,-0.68621,1.382
18,7.3711,4.3951,-0.061705,-0.6004,1.5969
18,7.6063,4.6354,-0.037704,-0.68579,1.6042
18,7.8437,4.8778,-0.070429,-0.79261,1.7301
18,8.0834,5.1223,-0.031549,-0.6913,1.5514
18,8.3251,5.3688,0.022393,-0.62472,1.3232
18,8.5686,5.6172,0.014485,-0.65033,1.2099
18,8.8134,5.8673,0.17671,-0.52111,1.5988
18,9.0591,6.1188,0.23428,-0.51347,1.4914
18,3.8627,1.1569,-0.10148,-0.27707,1.0316
18,4.0729,1.383,-0.16864,-0.2049,1.4127
18,4.2835,1.6088,0.0016582,-0.45962,1.5324
18,4.4948,1.8345,0.05264,-0.53059,1.5386
18,4.7069,2.0602,0.16081,-0.50365,1.4004
18,4.9199,2.2862,0.16517,-0.48544,1.3992
18,5.1342,2.5127,0.21816,-0.46236,1.4943
18,5.3498,2.7398,0.26084,-0.41683,1.4516
18,5.5669,2.9678,0.29176,-0.47213,1.586
18,5.7857,3.1967,0.27372,-0.49951,1.6041
18,6.0064,3.427,0.29343,-0.50923,1.4827
18,6.2291,3.6586,0.20946,-0.49544,1.5663
18,6.4539,3.8918,0.1531,-0.54432,1.5087
18,6.6809,4.1268,0.078042,-0.63005,1.5134
18,6.9103,4.3636,0.035145,-0.61915,1.3693
18,7.1421,4.6024,-0.012693,-0.61886,1.4965
18,7.3763,4.8433,-0.044193,-0.63937,1.4521
18,7.6128,5.0863,-0.005324,-0.73157,1.4573
18,7.8517,5.3315,-0.036205,-0.72932,1.4159
18,8.0926,5.5788,0.028405,-0.63108,1.256
18,8.3353,5.828,-0.013373,-0.68825,1.233
18,8.5796,6.079,0.069368,-0.63249,1.6552
18,8.8249,6.3316,0.21585,-0.49614,1.7093
18,3.6455,1.3622,-0.099,-0.26053,1.0041
18,3.8554,1.5881,-0.13996,-0.1224,1.7301
18,4.0657,1.8136,-0.075691,-0.34322,1.4591
18,4.2765,2.0391,-0.010186,-0.4578,1.4832
18,4.4881,2.2647,0.10754,-0.48612,1.4148
18,4.7006,2.4907,0.14669,-0.49865,1.3431
18,4.9142,2.7171,0.21882,-0.43545,1.4927
18,5.1292,2.9443,0.27195,-0.42091,1.4538
18,5.3456,3.1723,0.30823,-0.45427,1.5184
18,5.5636,3.4015,0.29497,-0.44501,1.5164
18,5.7835,3.632,0.28011,-0.41652,1.4725
18,6.0053,3.8639,0.28533,-0.47052,1.5756
18,6.2292,4.0975,0.2254,-0.54421,1.5291
18,6.4553,4.3328,0.619,8.3758,1.202
18,6.6838,4.5702,0.034924,-0.66534,1.2711
18,6.9146,4.8095,0.0072258,-0.76264,1.3272
18,7.1478,5.0511,0.027648,-0.65675,1.5109
18,7.3834,5.2948,0.048782,-0.67015,1.4672
18,7.6213,5.5407,-0.010206,-0.61076,1.5478
18,7.8614,5.7888,-0.018743,-0.60654,1.4981
18,8.1034,6.0389,0.072273,-0.67537,1.5928
18,8.347,6.2909,0.087016,-0.65683,1.7937
18,8.5918,6.5444,0.26784,-0.51946,1.9191
18,3.4291,1.5667,-0.078923,-0.26253,1.001
18,3.6387,1.7923,-0.12365,-0.12918,1.7738
18,3.8487,2.0177,-0.00014473,-0.34846,1.3387
18,4.0591,2.243,0.073432,-0.44555,1.3323
18,4.2703,2.4686,0.0962,-0.44934,1.5627
18,4.4823,2.6945,0.19188,-0.4853,1.4002
18,4.6954,2.921,0.28361,-0.40548,1.3707
18,4.9097,3.1483,0.24917,-0.43837,1.6463
18,5.1254,3.3765,0.30901,-0.42887,1.4055
18,5.3428,3.6059,0.33687,-0.4555,1.4305
18,5.5619,3.8367,0.31008,-0.39493,1.4831
18,5.7828,4.069,0.31816,-0.44156,1.3659
18,6.0059,4.303,0.26352,-0.47229,1.4802
18,6.2311,4.5388,0.19097,-0.5499,1.4149
18,6.4586,4.7767,0.17962,-0.56852,1.2775
18,6.6885,5.0167,0.13438,-0.23694,1.1345
18,6.9208,5.2589,0.076006,-0.64852,1.5871
18,7.1554,5.5033,0.041908,-0.71608,1.4047
18,7.3924,5.7501,-0.0027111,-0.59162,1.5463
18,7.6316,5.999,-0.044008,-0.58647,1.5342
18,7.8728,6.2501,0.04954,-0.6248,1.4544
18,8.1157,6.503,0.134,-0.4969,1.32
18,8.3598,6.7575,0.21937,-0.4524,1.4753
18,3.2132,1.7704,-0.060323,-0.25865,1.0045
18,3.4227,1.9958,-0.1618,-0.15248,1.1942
18,3.6324,2.2211,-0.089085,-0.26939,1.4021
18,3.8425,2.4464,0.050441,-0.39894,1.6619
18,4.0533,2.6719,0.10337,-0.44699,1.461
18,4.2649,2.8979,0.15423,-0.47284,1.4607
18,4.4775,3.1245,0.22654,-0.46247,1.5801
18,4.6912,3.352,0.25935,-0.45753,1.6643
18,4.9063,3.5804,0.35511,-0.46575,1.4059
18,5.123,3.8101,0.36076,-0.44455,1.418
18,5.3413,4.0413,0.34083,-0.40854,1.4712
18,5.5616,4.274,0.33043,-0.42798,1.3878
18,5.7838,4.5085,0.29057,-0.49717,1.523
18,6.0081,4.7449,0.26584,-0.53761,1.6542
18,6.2347,4.9833,0.22334,-0.48492,1.742
18,6.4637,5.224,0.17757,-0.53726,1.4053
18,6.695,5.4669,0.13928,-0.60548,1.5054
18,6.9287,5.7121,0.046915,-0.66933,1.5619
18,7.1648,5.9597,0.051648,-0.60435,1.5338
18,7.403,6.2096,0.054376,-0.65934,1.6204
18,7.6434,6.4615,0.046482,-0.59772,1.3934
18,7.8854,6.7155,0.19865,-0.46546,1.3478
18,8.1289,6.971,0.20242,-0.46651,1.4643
18,2.9978,1.9735,-0.035679,-0.26797,1.0024
18,3.2071,2.1988,-0.008527,-0.29777,1.0227
18,3.4166,2.424,-0.017744,-0.29024,1.7676
18,3.6265,2.6493,0.035187,-0.39649,1.4942
18,3.837,2.8749,0.095321,-0.42169,1.4803
18,4.0482,3.101,0.18477,-0.4145,1.6967
18,4.2603,3.3278,0.21681,-0.45657,1.4683
18,4.4736,3.5555,0.29979,-0.44747,1.5372
18,4.6881,3.7843,0.33949,-0.42275,1.3977
18,4.9041,4.0143,0.3542,-0.41935,1.4929
18,5.1218,4.2459,0.30784,-0.5268,1.4274
18,5.3413,4.4791,0.38854,-0.45094,1.4974
18,5.5627,4.7141,0.36179,-0.47336,1.4986
18,5.7862,4.9511,0.33544,-0.54652,1.5332
18,6.012,5.1902,0.32299,-0.51886,1.4247
18,6.24,5.4316,0.19634,-0.52144,1.5216
18,6.4704,5.6753,0.15754,-0.68115,1.5276
18,6.7032,5.9214,0.00050137,-0.60685,1.3838
18,6.9383,6.1698,0.05054,-0.60692,1.5097
18,7.1756,6.4206,0.1043,-0.53708,1.6667
18,7.415,6.6735,0.12218,-0.54592,1.5684
18,7.6563,6.9284,0.28517,-0.58097,1.3479
18,7.8989,7.185,0.25025,-0.50695,1.6355
18,2.7826,2.1763,-0.023732,-0.26955,1.0005
18,2.9918,2.4015,0.0033002,-0.29447,1.032
18,3.2012,2.6267,0.034271,-0.31516,1.6104
18,3.4109,2.8521,0.075392,-0.36166,1.7691
18,3.6211,3.0778,0.10205,-0.33297,1.5084
18,3.832,3.304,0.19615,-0.40648,1.5545
18,4.0437,3.5311,0.24723,-0.37463,1.371
18,4.2565,3.7591,0.30501,-0.43535,1.5643
18,4.4706,3.9882,0.34611,-0.40873,1.4386
18,4.686,4.2187,0.3494,-0.43225,1.445
18,4.9031,4.4507,0.35565,-0.51097,1.4396
18,5.1218,4.6844,0.40087,-0.37952,1.6776
18,5.3425,4.92,0.39182,-0.43035,1.5265
18,5.5653,5.1577,0.4175,-0.46717,1.4457
18,5.7902,5.3975,0.31709,-0.51502,1.4398
18,6.0174,5.6397,0.30118,-0.52791,1.4038
18,6.2469,5.8842,0.25049,-0.65517,1.3888
18,6.4787,6.1311,0.22668,-0.55897,1.774
18,6.7129,6.3805,0.17616,-0.64219,1.5491
18,6.9493,6.6322,0.1,-0.62414,1.6309
18,7.1878,6.8861,0.14099,-0.60296,1.6559
18,7.4281,7.142,0.21308,-0.52337,1.6146
18,7.6699,7.3996,0.25123,-0.44696,1.3752
18,2.5674,2.3787,-0.00028453,-0.2674,1.0047
18,2.7767,2.604,0.025835,-0.29045,1.0433
18,2.986,2.8292,0.0091413,-0.3051,1.4238
18,3.1955,3.0547,0.13041,-0.33795,2.0912
18,3.4055,3.2806,0.16029,-0.3778,1.9278
18,3.6161,3.5071,0.19999,-0.45426,1.6241
18,3.8275,3.7345,0.2706,-0.3974,1.3106
18,4.0399,3.9628,0.28902,-0.40065,1.4979
18,4.2535,4.1924,0.34671,-0.4086,1.4961
18,4.4685,4.4233,0.36636,-0.435,1.4466
18,4.6849,4.6559,0.40971,-0.39187,1.6035
18,4.9031,4.8902,0.45809,-0.36443,1.6311
18,5.1231,5.1265,0.44402,-0.4016,1.6115
18,5.3451,5.3649,0.41848,-0.48139,1.4227
18,5.5692,5.6055,0.4335,-0.50893,1.3562
18,5.7955,5.8484,0.39646,-0.5318,1.4161
18,6.0242,6.0938,0.31243,-0.55521,1.5461
18,6.2551,6.3416,0.25706,-0.55573,1.7677
18,6.4883,6.5919,0.20293,-0.65633,1.5429
18,6.7238,6.8446,0.21798,-0.64573,1.5189
18,6.9614,7.0995,0.15914,-0.56959,1.4086
18,7.2008,7.3564,0.24966,-0.39454,1.4667
18,7.4417,7.615,0.29138,-0.45041,1.6564
18,2.3522,2.5811,0.010231,-0.25666,1.0174
18,2.5615,2.8064,-0.063469,-0.21848,1.3362
18,2.7707,3.0318,0.021724,-0.29226,1.9209
18,2.9802,3.2575,0.13034,-0.35547,2.0289
18,3.19,3.4836,0.166,-0.39109,1.7936
18,3.4004,3.7104,0.196,-0.40539,1.5558
18,3.6116,3.9381,0.20303,-0.38861,1.4412
18,3.8237,4.1669,0.3106,-0.38253,1.6185
18,4.0368,4.3969,0.35444,-0.41581,1.5279
18,4.2513,4.6284,0.39628,-0.40428,1.4971
18,4.4672,4.8616,0.42707,-0.36592,1.7197
18,4.6848,5.0966,0.46335,-0.38345,1.5055
18,4.9042,5.3336,0.48942,-0.44188,1.5823
18,5.1255,5.5727,0.45711,-0.61464,1.431
18,5.3489,5.8141,0.42121,-0.38887,1.6228
18,5.5744,6.058,0.38545,-0.49062,1.4984
18,5.8022,6.3042,0.35851,-0.52107,1.4677
18,6.0322,6.553,0.28331,-0.5366,1.4843
18,6.2646,6.8043,0.17337,-0.57607,1.5222
18,6.4991,7.058,0.34029,-0.53598,1.5357
18,6.7357,7.3139,0.34212,-0.39594,1.4905
18,6.9742,7.5718,0.28978,-0.44068,1.5724
18,7.2142,7.8313,0.34181,-0.43465,1.7987
18,2.1367,2.7836,0.013294,-0.24221,1.0367
18,2.346,3.009,-0.024952,-0.16617,1.7033
18,2.5553,3.2346,0.0438,-0.23629,1.9917
18,2.7648,3.4605,0.14939,-0.35042,1.8366
18,2.9745,3.687,0.18205,-0.36941,1.7198
18,3.1848,3.9141,0.22284,-0.40109,1.5278
18,3.3957,4.1423,0.22495,-0.38623,1.559
18,3.6075,4.3715,0.29236,-0.32272,1.6813
18,3.8203,4.6021,0.33954,-0.3797,1.502
18,4.0344,4.8342,0.44361,-0.34917,1.4173
18,4.2498,5.068,0.39289,-0.41123,1.5348
18,4.4669,5.3037,0.46564,-0.43232,1.5263
18,4.6857,5.5415,0.54364,-0.41416,1.5551
18,4.9063,5.7814,0.4728,-0.39122,1.461
18,5.129,6.0237,0.44694,-0.39108,1.4549
18,5.3538,6.2684,0.38599,-0.42303,1.6167
18,5.5808,6.5157,0.36492,-0.45636,1.3975
18,5.81,6.7654,0.34539,-0.51776,1.3101
18,6.0414,7.0177,0.27434,-0.53587,1.6187
18,6.2751,7.2723,0.37117,-0.55473,1.2228
18,6.5108,7.5292,0.26798,-0.4772,1.5907
18,6.7483,7.7881,0.30924,-0.46996,1.652
18,6.9874,8.0486,0.35639,-0.43926,1.684
18,1.9207,2.9864,0.016477,-0.23108,1.0507
18,2.1302,3.212,0.017769,-0.21508,2.0146
18,2.3396,3.4378,0.056751,-0.25679,2.2843
18,2.5491,3.664,0.14187,-0.3565,1.9613
18,2.7588,3.8908,0.20024,-0.3938,1.6663
18,2.9689,4.1184,0.21218,-0.43712,1.6315
18,3.1797,4.347,0.25583,-0.43118,1.4343
18,3.3912,4.5768,0.27726,-0.36134,1.532
18,3.6038,4.808,0.31903,-0.3771,1.5684
18,3.8175,5.0408,0.40822,-0.36495,1.402
18,4.0326,5.2753,0.42894,-0.34228,1.5151
18,4.2491,5.5118,0.49664,-0.35972,1.5041
18,4.4674,5.7503,0.58472,-0.29548,1.5803
18,4.6874,5.9912,0.55532,-0.42938,1.4501
18,4.9094,6.2344,0.52326,-0.42612,1.5083
18,5.1335,6.48,0.45561,-0.45216,1.3852
18,5.3597,6.7282,0.43693,-0.45586,0
18,5.5881,6.979,0.39844,-0.47736,1.3634
18,5.8187,7.2322,0.42392,-0.41196,1.3686
18,6.0515,7.4879,0.30789,-0.47845,1.4248
18,6.2863,7.7458,0.25455,-0.38738,1.437
18,6.5229,8.0056,0.36502,-0.41851,1.7826
18,6.761,8.267,0.34283,-0.44022,1.7478
18,1.704,3.1895,-0.046846,-0.12722,1.3374
18,1.9138,3.4154,0.028271,-0.2226,1.7998
18,2.1233,3.6415,0.073504,-0.32034,1.7521
18,2.3329,3.8681,0.14031,-0.33996,1.8212
18,2.5426,4.0953,0.20396,-0.34879,1.7107
18,2.7527,4.3234,0.22168,-0.34937,1.5708
18,2.9633,4.5526,0.26666,-0.37344,1.5451
18,3.1747,4.783,0.33231,-0.44116,1.4689
18,3.3871,5.0148,0.35199,-0.39957,1.6061
18,3.6005,5.2483,0.3473,-0.31811,1.522
18,3.8152,5.4836,0.44327,-0.35236,1.5829
18,4.0313,5.7209,0.55529,-0.28386,1.8409
18,4.2491,5.9603,0.5203,-0.33014,1.5174
18,4.4686,6.2021,0.58831,-0.39308,1.3667
18,4.69,6.4462,0.47227,-0.39685,1.351
18,4.9134,6.6929,0.51941,-0.41105,1.0938
18,5.1389,6.9421,0.53871,-0.42664,1.4985
18,5.3666,7.1938,0.54909,-0.46059,1.3649
18,5.5963,7.4481,0.44296,-0.52282,1.3746
18,5.8282,7.7048,0.37304,-0.47078,1.4238
18,6.0621,7.9636,0.39609,-0.42896,1.6578
18,6.2978,8.2244,0.37495,-0.39327,1.76
18,6.535,8.4866,0.4029,-0.36213,1.7291
18,1.4865,3.3932,-0.066594,-0.13994,1.5852
18,1.6966,3.6194,0.079499,-0.25203,1.6256
18,1.9063,3.8459,0.088154,-0.30974,1.7818
18,2.116,4.0729,0.15114,-0.35287,1.7835
18,2.3258,4.3006,0.23163,-0.36552,1.5964
18,2.5359,4.5293,0.23592,-0.34774,1.4184
18,2.7465,4.759,0.27277,-0.37838,1.4653
18,2.9578,4.9901,0.29342,-0.44897,1.3991
18,3.17,5.2227,0.3864,-0.39662,1.4837
18,3.3832,5.457,0.39648,-0.37343,1.5121
18,3.5976,5.6931,0.49241,-0.31624,1.4478
18,3.8133,5.9312,0.58074,-0.23699,1.5752
18,4.0307,6.1716,0.53418,-0.29622,1.4281
18,4.2497,6.4143,0.62498,-0.33906,1.5065
18,4.4706,6.6594,0.543,-0.40034,1.3561
18,4.6934,6.9071,0.61788,-0.37009,1.5153
